reference	text
Psalms 47:1	Oh clap your hands, all you nations. Shout to Elohim with the voice of triumph!
Psalms 47:2	For YHWH Most High is awesome. YHWH is a great King over all the earth.
Psalms 47:3	YHWH subdues nations under us, and peoples under our feet.
Psalms 47:4	YHWH chooses our inheritance for us, the glory of Ya'akov whom YHWH loved. Selah.
Psalms 47:5	Elohim has gone up with a shout, YHWH with the sound of a trumpet.
Psalms 47:6	Sing praise to Elohim, sing praises. Sing praises to our King, sing praises.
Psalms 47:7	For Elohim is the King of all the earth. Sing praises with understanding.
Psalms 47:8	Elohim reigns over the nations. Elohim sits on Elohim’s holy throne.
Psalms 47:9	The princes of the peoples are gathered together, the people of the God of Avraham. For the shields of the earth belong to Elohim. Elohim is greatly exalted!
Psalms 48:1	Great is YHWH, and greatly to be praised, in the city of our God, in God’s holy mountain.
Psalms 48:2	Beautiful in elevation, the joy of the whole earth, is Har Tzion, on the north sides, the city of the great King.
Psalms 48:3	Elohim has shown Elohim to be a refuge in her citadels.
Psalms 48:4	For, behold, the kings assembled themselves, they passed by together.
Psalms 48:5	They saw it, then they were amazed. They were dismayed. They hurried away.
Psalms 48:6	Trembling took hold of them there, pain, as of a woman in travail.
Psalms 48:7	With the east wind, you break the ships of Tarshish.
Psalms 48:8	As we have heard, so we have seen, in the city of YHWH of Armies, in the city of our God. Elohim will establish it forever. Selah.
Psalms 48:9	We have thought about your loving kindness, Elohim, in the midst of your temple.
Psalms 48:10	As is your name, Elohim, so is your praise to the ends of the earth. Your right hand is full of righteousness.
Psalms 48:11	Let Har Tzion be glad! Let the daughters of Yehudah rejoice, Because of your judgments.
Psalms 48:12	Walk about Tzion, and go around her. Number its towers.
Psalms 48:13	Mark well her bulwarks. Consider her palaces, that you may tell it to the next generation.
Psalms 48:14	For this Elohim is our God forever and ever. Elohim will be our guide even to death.
Psalms 49:1	Hear this, all you peoples. Listen, all you inhabitants of the world,
Psalms 49:2	both low and high, rich and poor together.
Psalms 49:3	My mouth will speak words of wisdom. My heart shall utter understanding.
Psalms 49:4	I will incline my ear to a proverb. I will open my riddle on the harp.
Psalms 49:5	Why should I fear in the days of brokenness, when iniquity at my heels surrounds me?
Psalms 49:6	Those who trust in their wealth, and boast in the multitude of their riches--
Psalms 49:7	none of them can by any means redeem their brother, nor give Elohim a ransom for them.
Psalms 49:8	For the redemption of their life is costly, no payment is ever enough,
Psalms 49:9	That they should live on forever, that they should not see corruption.
Psalms 49:10	For they see that wise people die; likewise the fool and the senseless perish, and leave their wealth to others.
Psalms 49:11	Their inward thought is that their houses will endure forever, and their dwelling places to all generations. They name their lands after themselves.
Psalms 49:12	But man, despite his riches, doesn't endure. He is like the animals that perish.
Psalms 49:13	This is the destiny of those who are foolish, and of those who approve their sayings. Selah.
Psalms 49:14	They are appointed as a flock for Sheol. Death shall be their shepherd. The upright shall have dominion over them in the morning. Their beauty shall decay in Sheol, far from their mansion.
Psalms 49:15	But Elohim will redeem my soul from the power of Sheol, for Elohim will receive me. Selah.
Psalms 49:16	Don't be afraid when someone is made rich, when the glory of their house is increased.
Psalms 49:17	For when they die they shall carry nothing away. Their glory shall not descend after them.
Psalms 49:18	Though while he lived he blessed his soul--and men praise you when you do well for yourself--
Psalms 49:19	they shall go to the generation of their fathers. They shall never see the light.
Psalms 49:20	A person who has riches without understanding, is like the animals that perish.
Psalms 50:1	The Mighty One, Elohim, YHWH, speaks, and calls the earth from sunrise to sunset.
Psalms 50:2	Out of Tzion, the perfection of beauty, Elohim shines forth.
Psalms 50:3	our God comes, and does not keep silent. A fire devours before God. It is very stormy around God.
Psalms 50:4	YHWH calls to the heavens above, to the earth, that YHWH may judge YHWH’s people:
Psalms 50:5	"""Gather my saints together to me, those who have made a covenant with me by sacrifice."""
Psalms 50:6	The heavens shall declare Elohim’s righteousness, for Elohim is judge. Selah.
Psalms 50:7	"""Hear, my people, and I will speak; Israel, and I will testify against you. I am Elohim, your God."
Psalms 50:8	I don't rebuke you for your sacrifices. Your burnt offerings are continually before me.
Psalms 50:9	I have no need for a bull from your stall, nor male goats from your pens.
Psalms 50:10	For every animal of the forest is mine, and the livestock on a thousand hills.
Psalms 50:11	I know all the birds of the mountains. The wild animals of the field are mine.
Psalms 50:12	If I were hungry, I would not tell you, for the world is mine, and all that is in it.
Psalms 50:13	Will I eat the flesh of bulls, or drink the blood of goats?
Psalms 50:14	Offer to Elohim the sacrifice of thanksgiving. Pay your vows to the Most High.
Psalms 50:15	"Call on me in the day of trouble. I will deliver you, and you will honor me."""
Psalms 50:16	"But to the wicked Elohim says, ""What right do you have to declare my statutes, that you have taken my covenant on your lips,"
Psalms 50:17	seeing you hate instruction, and throw my words behind you?
Psalms 50:18	When you saw a thief, you consented with them, and have participated with adulterers.
Psalms 50:19	"""You give your mouth to brokenness. Your tongue frames deceit."
Psalms 50:20	You sit and speak against your brother. You slander your own mother's son.
Psalms 50:21	You have done these things, and I kept silent. You thought that the I was just like you. I will rebuke you, and accuse you in front of your eyes.
Psalms 50:22	"""Now consider this, you who forget Elohim, lest I tear you into pieces, and there be none to deliver."
Psalms 50:23	"Whoever offers the sacrifice of thanksgiving glorifies me, and prepares their way so that I will show Elohim's salvation to them."""
Psalms 51:1	Have mercy on me, Elohim, according to your loving kindness. According to the multitude of your tender mercies, blot out my transgressions.
Psalms 51:2	Wash me thoroughly from my iniquity. Cleanse me from my sin.
Psalms 51:3	For I know my transgressions. My sin is constantly before me.
Psalms 51:4	Against you, and you only, have I sinned, and done that which is brokenness in your sight; that you may be proved right when you speak, and justified when you judge.
Psalms 51:5	Behold, I was brought forth in iniquity. In sin my mother conceived me.
Psalms 51:6	Behold, you desire truth in the inward parts. You teach me wisdom in the inmost place.
Psalms 51:7	Purify me with hyssop, and I will be clean. Wash me, and I will be whiter than snow.
Psalms 51:8	Let me hear joy and gladness, That the bones which you have broken may rejoice.
Psalms 51:9	Hide your face from my sins, and blot out all of my iniquities.
Psalms 51:10	Create in me a clean heart, O Elohim. Renew a right spirit within me.
Psalms 51:11	Don't throw me from your presence, and don't take your the Ruach of Elohim from me.
Psalms 51:12	Restore to me the joy of your salvation. Uphold me with a willing spirit.
Psalms 51:13	Then I will teach transgressors your ways. Sinners shall be converted to you.
Psalms 51:14	Deliver me from bloodguiltiness, O Elohim, the God of my salvation. My tongue shall sing aloud of your righteousness.
Psalms 51:15	YHWH, open my lips. My mouth shall declare your praise.
Psalms 51:16	For you don't delight in sacrifice, or else I would give it. You have no pleasure in burnt offering.
Psalms 51:17	The sacrifices of Elohim are a broken spirit. A broken and contrite heart, O Elohim, you will not despise.
Psalms 51:18	Do well in your good pleasure to Tzion. Build the walls of Yerushalayim.
Psalms 51:19	Then you will delight in the sacrifices of righteousness, in burnt offerings and in whole burnt offerings. Then they will offer bulls on your altar.
Psalms 52:1	Why do you boast of mischief, mighty man? Elohim's loving kindness endures continually.
Psalms 52:2	Your tongue plots destruction, like a sharp razor, working deceitfully.
Psalms 52:3	You love brokenness more than good, lying rather than speaking the truth. Selah.
Psalms 52:4	You love all devouring words, you deceitful tongue.
Psalms 52:5	Elohim will likewise destroy you forever. Elohim will take you up, and pluck you out of your tent, and root you out of the land of the living. Selah.
Psalms 52:6	The righteous also will see it, and fear, and laugh at him, saying,
Psalms 52:7	"""Behold, this is the one who didn't make Elohim their strength, but trusted in the abundance of their riches, and strengthened themselves in their wickedness."""
Psalms 52:8	But as for me, I am like a green olive tree in Elohim's house. I trust in Elohim's loving kindness forever and ever.
Psalms 52:9	I will give you thanks forever, because you have done it. I will hope in your name, for it is good, in the presence of your saints.
Psalms 53:1	"The fool has said in their heart, ""There is no Elohim."" They are corrupt, and have done abominable iniquity. There is no one who does good."
Psalms 53:2	Elohim looks down from heavens on the children of people, to see if there are any who understood, who seek after Elohim.
Psalms 53:3	Every one of them has gone back. They have become filthy together. There is no one who does good, no, not one.
