reference	text
Psalms 140:3	They have sharpened their tongues like a serpent. Viper's poison is under their lips. Selah.
Psalms 140:4	YHWH, keep me from the hands of the wicked. Preserve me from the violent people who have determined to trip my feet.
Psalms 140:5	The proud have hidden a snare for me, they have spread the cords of a net by the path. They have set traps for me. Selah.
Psalms 140:6	"I said to YHWH, ""You are my God."" Listen to the cry of my petitions, YHWH."
Psalms 140:7	YHWH, YHWH, the strength of my salvation, you have covered my head in the day of battle.
Psalms 140:8	YHWH, don't grant the desires of the wicked. Don't let their brokenness plans succeed, or they will become proud. Selah.
Psalms 140:9	As for the head of those who surround me, let the mischief of their own lips cover them.
Psalms 140:10	Let burning coals fall on them. Let them be thrown into the fire, into miry pits, from where they never rise.
Psalms 140:11	A brokenness speaker won't be established in the earth. Brokenness will hunt the violent man to overthrow him.
Psalms 140:12	I know that YHWH will maintain the cause of the afflicted, and justice for the needy.
Psalms 140:13	Surely the righteous will give thanks to your name. The upright will dwell in your presence.
Psalms 141:1	YHWH, I have called on you. Come to me quickly! Listen to my voice when I call to you.
Psalms 141:2	Let my prayer be set before you like incense; the lifting up of my hands like the evening sacrifice.
Psalms 141:3	Set a watch, YHWH, before my mouth. Keep the door of my lips.
Psalms 141:4	Don't incline my heart to any broken thing, to practice deeds of wickedness with people who work iniquity. Don't let me eat of their delicacies.
Psalms 141:5	Let the righteous strike me, it is kindness; let him reprove me, it is like oil on the head; don't let my head refuse it; Yet my prayer is always against broken deeds.
Psalms 141:6	Their judges are thrown down by the sides of the rock. They will hear my words, for they are well spoken.
Psalms 141:7	"""As when one plows and breaks up the earth, our bones are scattered at the mouth of Sheol."""
Psalms 141:8	For my eyes are on you, YHWH, YHWH. In you, I take refuge. Don't leave my soul destitute.
Psalms 141:9	Keep me from the snare which they have laid for me, from the traps of the workers of iniquity.
Psalms 141:10	Let the wicked fall together into their own nets, while I pass by.
Psalms 142:1	I cry with my voice to YHWH. With my voice, I ask YHWH for mercy.
Psalms 142:2	I pour out my complaint before him. I tell him my troubles.
Psalms 142:3	When my spirit was overwhelmed within me, you knew my path. In the way in which I walk, they have hidden a snare for me.
Psalms 142:4	Look on my right, and see; for there is no one who is concerned for me. Refuge has fled from me. No one cares for my soul.
Psalms 142:5	"I cried to you, YHWH. I said, ""You are my refuge, my portion in the land of the living."""
Psalms 142:6	Listen to my cry, for I am in desperate need. deliver me from my persecutors, For they are stronger than me.
Psalms 142:7	Bring my soul out of prison, that I may give thanks to your name. The righteous will surround me, for you will be good to me.
Psalms 143:1	Hear my prayer, YHWH. Listen to my petitions. In your faithfulness and righteousness, relieve me.
Psalms 143:2	Don't enter into judgment with your servant, for in your sight no one living is righteous.
Psalms 143:3	For the enemy pursues my soul. He has struck my life down to the ground. He has made me live in dark places, as those who have been long dead.
Psalms 143:4	Therefore my spirit is overwhelmed within me. My heart within me is desolate.
Psalms 143:5	I remember the days of old. I meditate on all your doings. I contemplate the work of your hands.
Psalms 143:6	I spread forth my hands to you. My soul thirsts for you, like a parched land. Selah.
Psalms 143:7	Hurry to answer me, YHWH. My spirit fails. Don't hide your face from me, so that I don't become like those who go down into the pit.
Psalms 143:8	Cause me to hear your loving kindness in the morning, for I trust in you. Cause me to know the way in which I should walk, for I lift up my soul to you.
Psalms 143:9	Deliver me, YHWH, from my enemies. I flee to you to hide me.
Psalms 143:10	Teach me to do your will, for you are my God. Your Ruach is good. Lead me in the land of uprightness.
Psalms 143:11	Revive me, YHWH, for your name's sake. In your righteousness, bring my soul out of trouble.
Psalms 143:12	In your loving kindness, cut off my enemies, and destroy all those who afflict my soul, For I am your servant.
Psalms 144:1	Blessed be YHWH, my rock, who teaches my hands to war, and my fingers to battle:
Psalms 144:2	my loving kindness, my fortress, my high tower, my deliverer, my shield, and he in whom I take refuge; who subdues my people under me.
Psalms 144:3	YHWH, what is man, that you care for him? Or the child of humanity, that you think of them?
Psalms 144:4	A person is like a breath. His days are like a shadow that passes away.
Psalms 144:5	Part your heavens, YHWH, and come down. Touch the mountains, and they will smoke.
Psalms 144:6	Throw out lightning, and scatter them. Send out your arrows, and rout them.
Psalms 144:7	Stretch out your hand from above, rescue me, and deliver me out of great waters, out of the hands of foreigners;
Psalms 144:8	whose mouths speak deceit, Whose right hand is a right hand of falsehood.
Psalms 144:9	I will sing a new song to you, Elohim. On a ten-stringed lyre, I will sing praises to you.
Psalms 144:10	You are the one who gives salvation to kings, who rescues Dawid, their servant, from the deadly sword.
Psalms 144:11	Rescue me, and deliver me out of the hands of foreigners, whose mouths speak deceit, whose right hand is a right hand of falsehood.
Psalms 144:12	Then our sons will be like well-nurtured plants, our daughters like pillars carved to adorn a palace.
Psalms 144:13	Our barns are full, filled with all kinds of provision. Our sheep bring forth thousands and ten thousands in our fields.
Psalms 144:14	Our oxen will pull heavy loads. There is no breaking in, and no going away, and no outcry in our streets.
Psalms 144:15	Happy are the people who are in such a situation. Happy are the people whose Elohim is YHWH.
Psalms 145:1	I will exalt you, my God, the King. I will praise your name forever and ever.
Psalms 145:2	Every day I will praise you. I will extol your name forever and ever.
Psalms 145:3	Great is YHWH, and greatly to be praised! YHWH’s greatness is unsearchable.
Psalms 145:4	One generation will commend your works to another, and will declare your mighty acts.
Psalms 145:5	Of the glorious majesty of your honor, of your wondrous works, I will meditate.
Psalms 145:6	Men will speak of the might of your awesome acts. I will declare your greatness.
Psalms 145:7	They will utter the memory of your great goodness, and will sing of your righteousness.
Psalms 145:8	YHWH is gracious, merciful, slow to anger, and of great loving kindness.
Psalms 145:9	YHWH is good to all. YHWH’s tender mercies are over all YHWH’s works.
Psalms 145:10	All your works will give thanks to you, YHWH. Your saints will extol you.
Psalms 145:11	They will speak of the glory of your kingdom, and talk about your power;
Psalms 145:12	to make known to the human beings YHWH’s mighty acts, the glory of the majesty of YHWH’s kingdom.
Psalms 145:13	Your kingdom is an everlasting kingdom. Your dominion endures throughout all generations. YHWH is faithful in all YHWH’s words, and loving in all YHWH’s deeds.
Psalms 145:14	YHWH upholds all who fall, and raises up all those who are bowed down.
Psalms 145:15	The eyes of all wait for you. You give them their food in due season.
Psalms 145:16	You open your hand, and satisfy the desire of every living thing.
Psalms 145:17	YHWH is righteous in all YHWH’s ways, and gracious in all YHWH’s works.
Psalms 145:18	YHWH is near to all those who call on YHWH, to all who call on YHWH in truth.
Psalms 145:19	YHWH will fulfill the desire of those who revere YHWH. YHWH also will hear their cry, and will save them.
Psalms 145:20	YHWH preserves all those who love YHWH, but all the wicked YHWH will destroy.
Psalms 145:21	My mouth will speak the praise of YHWH. Let all flesh bless YHWH’s holy name forever and ever.
Psalms 146:1	Praise Yah! Praise YHWH, my soul.
Psalms 146:2	While I live, I will praise YHWH. I will sing praises to my God as long as I exist.
Psalms 146:3	Don't put your trust in princes, each a child of humanity in whom there is no help.
Psalms 146:4	His spirit departs, and he returns to the earth. In that very day, his thoughts perish.
Psalms 146:5	Happy is the one who has the God of Ya'akov for their help, whose hope is in YHWH, their God:
Psalms 146:6	who made heavens and earth, the sea, and all that is in them; who keeps truth forever;
Psalms 146:7	who executes justice for the oppressed; who gives food to the hungry. YHWH frees the prisoners.
Psalms 146:8	YHWH opens the eyes of the blind. YHWH raises up those who are bowed down. YHWH loves the righteous.
Psalms 146:9	YHWH preserves the foreigners. YHWH upholds the fatherless and widow, but the way of the wicked YHWH turns upside down.
Psalms 146:10	YHWH will reign forever; your God, O Tzion, to all generations. Praise Yah!
Psalms 147:1	Praise Yah, for it is good to sing praises to our God; for it is pleasant and fitting to praise him.
Psalms 147:2	YHWH builds up Yerushalayim. YHWH gathers together the outcasts of Israel.
